code,parent_code,name,region_type,center_lat,center_lng
29140129,29140,벽진동,eup-myeon-dong,35.13321906804575,126.83161360285905
29140130,29140,금호동,eup-myeon-dong,35.131918430633114,126.85371699432682
29140131,29140,마륵동,eup-myeon-dong,35.14272390134593,126.84176444713857
29140132,29140,매월동,eup-myeon-dong,35.11744317857388,126.85186075345146
29140133,29140,동천동,eup-myeon-dong,35.171724509171035,126.85875728603615
29155,29,남구,si-gun-gu,35.101697218789376,126.84138245944409
29155101,29155,사동,eup-myeon-dong,35.143783986424694,126.91296801173512
29155102,29155,구동,eup-myeon-dong,35.146837896900415,126.90992887186677
29155103,29155,서동,eup-myeon-dong,35.14406325839026,126.90724630238643
29155104,29155,월산동,eup-myeon-dong,35.14421241029055,126.89538840414642
29155105,29155,백운동,eup-myeon-dong,35.13854582528536,126.90337827836025
29155106,29155,주월동,eup-myeon-dong,35.131684010942664,126.89460430186199
29155107,29155,노대동,eup-myeon-dong,35.10011558605583,126.90854835956432
29155108,29155,진월동,eup-myeon-dong,35.11555583058505,126.90053687018619
29155109,29155,덕남동,eup-myeon-dong,35.08902911625408,126.89772840191401
29155110,29155,행암동,eup-myeon-dong,35.09942084803973,126.8884149464177
29155111,29155,임암동,eup-myeon-dong,35.10154007667951,126.86902442559011
29155112,29155,송하동,eup-myeon-dong,35.11000309860943,126.88209441707572
29155113,29155,양림동,eup-myeon-dong,35.13862243011257,126.91450349448337
29155114,29155,방림동,eup-myeon-dong,35.13137389195559,126.92033461051027
29155115,29155,봉선동,eup-myeon-dong,35.12498040766772,126.91310540057594
29155116,29155,구소동,eup-myeon-dong,35.05631749518606,126.80644336757675
29155117,29155,양촌동,eup-myeon-dong,35.06521499541542,126.786069083916
29155118,29155,도금동,eup-myeon-dong,35.076023776525005,126.84513310199355
29155119,29155,승촌동,eup-myeon-dong,35.06110273122613,126.77079522006014
29155120,29155,지석동,eup-myeon-dong,35.0823517410488,126.83381286082789
29155121,29155,압촌동,eup-myeon-dong,35.09060485304059,126.83308718781461
29155122,29155,화장동,eup-myeon-dong,35.0831303616079,126.79952086997
29155123,29155,칠석동,eup-myeon-dong,35.070241376827425,126.83660221236289
29155124,29155,석정동,eup-myeon-dong,35.084852263423784,126.8151194412664
29155125,29155,신장동,eup-myeon-dong,35.05862266961314,126.8193319074104
29155126,29155,양과동,eup-myeon-dong,35.08733767701841,126.88096639250995
29155127,29155,이장동,eup-myeon-dong,35.08919175404698,126.85744961871167
29155128,29155,대지동,eup-myeon-dong,35.0730267191271,126.82002224922368
29155129,29155,원산동,eup-myeon-dong,35.092846197904066,126.85055316801538
29155130,29155,월성동,eup-myeon-dong,35.065549788474286,126.80524785853405
29170,29,북구,si-gun-gu,35.1898791800637,126.92856535829148
29170101,29170,중흥동,eup-myeon-dong,35.166573993821665,126.91245068855585
29170102,29170,유동,eup-myeon-dong,35.158282519165695,126.90541035142708
29170103,29170,누문동,eup-myeon-dong,35.15399367646751,126.90635297354999
29170104,29170,북동,eup-myeon-dong,35.15579602379432,126.9092276432973
29170105,29170,임동,eup-myeon-dong,35.1628832946556,126.89417116863487
29170106,29170,신안동,eup-myeon-dong,35.16830464580579,126.90123897860931
29170107,29170,용봉동,eup-myeon-dong,35.179497637822834,126.90099435781366
29170108,29170,동림동,eup-myeon-dong,35.182752950722076,126.85618152266431
29170109,29170,운암동,eup-myeon-dong,35.180436798093154,126.87911501887861
29170110,29170,우산동,eup-myeon-dong,35.173494245080754,126.9216992800142
29170111,29170,풍향동,eup-myeon-dong,35.165132783823125,126.92720437743068
29170112,29170,문흥동,eup-myeon-dong,35.18777762870678,126.92827480146735
29170113,29170,각화동,eup-myeon-dong,35.18315410836253,126.94137508614628
29170114,29170,두암동,eup-myeon-dong,35.17015199198454,126.93521031221161
29170115,29170,오치동,eup-myeon-dong,35.191942798341586,126.91049774150633
29170116,29170,삼각동,eup-myeon-dong,35.20301339650211,126.90469073592402
29170117,29170,매곡동,eup-myeon-dong,35.19119134315552,126.88940249240723
29170118,29170,충효동,eup-myeon-dong,35.17718117074044,127.00719050301
29170119,29170,덕의동,eup-myeon-dong,35.17985289527829,126.98430625085743
29170120,29170,금곡동,eup-myeon-dong,35.14974927804887,126.99259936061107
29170121,29170,망월동,eup-myeon-dong,35.2014974469267,126.95327998268917
29170122,29170,청풍동,eup-myeon-dong,35.17154781693109,126.96095707136874
29170123,29170,화암동,eup-myeon-dong,35.1510257421799,126.96625839104661
29170124,29170,장등동,eup-myeon-dong,35.212513736607676,126.92757535228752
29170125,29170,운정동,eup-myeon-dong,35.225397644947186,126.94010960670039
29170126,29170,본촌동,eup-myeon-dong,35.22208417954026,126.88301451242708
29170127,29170,일곡동,eup-myeon-dong,35.20928379951272,126.8965739799572
29170128,29170,양산동,eup-myeon-dong,35.2023653765092,126.87937714513204
29170129,29170,연제동,eup-myeon-dong,35.20011842137338,126.86313862592021
29170130,29170,신용동,eup-myeon-dong,35.21417103341331,126.8621028736429
29170131,29170,용두동,eup-myeon-dong,35.22210683246435,126.87154190820311
29170132,29170,지야동,eup-myeon-dong,35.2332704808176,126.88260605950641
29170133,29170,태령동,eup-myeon-dong,35.24755932998004,126.92629379262854
29170134,29170,수곡동,eup-myeon-dong,35.24192111471403,126.92287513866944
29170135,29170,효령동,eup-myeon-dong,35.23733110846838,126.91545227214593
29170136,29170,용전동,eup-myeon-dong,35.241050655231355,126.89175093278178
29170137,29170,용강동,eup-myeon-dong,35.251557311982864,126.9068322359391
29170138,29170,생용동,eup-myeon-dong,35.22862054818557,126.8993869763107
29170139,29170,월출동,eup-myeon-dong,35.239924432240855,126.86956713558055
29170140,29170,대촌동,eup-myeon-dong,35.228584720190796,126.85740695114552
29170141,29170,오룡동,eup-myeon-dong,35.225514198620175,126.84791732894797
29200,29,광산구,si-gun-gu,35.16443709069282,126.75255599282227
29200101,29200,송정동,eup-myeon-dong,35.13537605923274,126.79860463977556
29200102,29200,도산동,eup-myeon-dong,35.1241420342457,126.79215385371617
29200103,29200,도호동,eup-myeon-dong,35.120094366423245,126.80552300316023
29200104,29200,신촌동,eup-myeon-dong,35.13424337870891,126.81429629949992
29200105,29200,서봉동,eup-myeon-dong,35.15701859469446,126.75381814547994
29200106,29200,운수동,eup-myeon-dong,35.162384916112046,126.77379336417589
29200107,29200,선암동,eup-myeon-dong,35.15097684612999,126.77621453037798
29200108,29200,소촌동,eup-myeon-dong,35.154407163740586,126.79602645484064
29200109,29200,우산동,eup-myeon-dong,35.15413598951024,126.8143616891607
29200110,29200,황룡동,eup-myeon-dong,35.11737980812292,126.78858780208874
29200111,29200,박호동,eup-myeon-dong,35.171548081662806,126.75168651664129
29200112,29200,비아동,eup-myeon-dong,35.22518370065865,126.82419684115303
29200113,29200,도천동,eup-myeon-dong,35.21258676620657,126.82102188830049
29200114,29200,수완동,eup-myeon-dong,35.198722951804115,126.82959333534657
29200115,29200,월계동,eup-myeon-dong,35.21326091532484,126.83767602071951
29200116,29200,쌍암동,eup-myeon-dong,35.21729617682468,126.84860900360982
29200117,29200,산월동,eup-myeon-dong,35.205082748974746,126.8489519600272
29200118,29200,신창동,eup-myeon-dong,35.19005639310019,126.84650176697218
29200119,29200,신가동,eup-myeon-dong,35.18028281049369,126.82727895946456
29200120,29200,운남동,eup-myeon-dong,35.16885042969171,126.82424899475839
29200121,29200,안청동,eup-myeon-dong,35.21511783008714,126.80418732981869
29200122,29200,진곡동,eup-myeon-dong,35.21245027391653,126.7863418338038
29200123,29200,장덕동,eup-myeon-dong,35.195168319502514,126.8090150989963
29200124,29200,흑석동,eup-myeon-dong,35.182474133415724,126.80819875355888
29200125,29200,하남동,eup-myeon-dong,35.18679721430931,126.79722111629246
29200126,29200,장수동,eup-myeon-dong,35.18317868914921,126.7821572579038
29200127,29200,산정동,eup-myeon-dong,35.17251548907507,126.7926073147338
29200128,29200,월곡동,eup-myeon-dong,35.17154592188099,126.81131683212675
29200129,29200,등임동,eup-myeon-dong,35.1845337592845,126.76207082017365
29200130,29200,산막동,eup-myeon-dong,35.19935668541589,126.76247955910372
29200131,29200,고룡동,eup-myeon-dong,35.19953850883165,126.77636200745837
29200132,29200,신룡동,eup-myeon-dong,35.2198655768473,126.77275614675861
29200133,29200,두정동,eup-myeon-dong,35.2231981488924,126.76048988786827
29200134,29200,임곡동,eup-myeon-dong,35.217597026865846,126.74786410277602
29200135,29200,광산동,eup-myeon-dong,35.24090668710934,126.7467286679717
29200136,29200,오산동,eup-myeon-dong,35.23585519359496,126.7301281884128
29200137,29200,사호동,eup-myeon-dong,35.21421932799535,126.72870713492814
29200138,29200,하산동,eup-myeon-dong,35.09855622545916,126.76497011410885
29200139,29200,유계동,eup-myeon-dong,35.095628957040404,126.78774535225018
29200140,29200,본덕동,eup-myeon-dong,35.0849719597239,126.77953828085543
29200141,29200,용봉동,eup-myeon-dong,35.076746561823775,126.77614239929433
29200142,29200,요기동,eup-myeon-dong,35.10513769822616,126.76166820401357
29200143,29200,복룡동,eup-myeon-dong,35.11299005433132,126.78209111520303
29200144,29200,송대동,eup-myeon-dong,35.10663358192929,126.7940712683205
29200145,29200,옥동,eup-myeon-dong,35.128062128112006,126.75872411256582
29200146,29200,월전동,eup-myeon-dong,35.12176397915402,126.77047736605894
29200147,29200,장록동,eup-myeon-dong,35.13377453463933,126.77534353612253
29200148,29200,송촌동,eup-myeon-dong,35.14121347089885,126.7767481745785
29200149,29200,지죽동,eup-myeon-dong,35.142399113696314,126.75638266372617
29200150,29200,용동,eup-myeon-dong,35.13486750668888,126.75050229089969
29200151,29200,용곡동,eup-myeon-dong,35.13048718624894,126.7420117192973
29200152,29200,지정동,eup-myeon-dong,35.13741092795141,126.71575252837573
29200153,29200,명화동,eup-myeon-dong,35.125468647561235,126.71944703680388
29200154,29200,동산동,eup-myeon-dong,35.12102265883196,126.71693247727666
29200155,29200,연산동,eup-myeon-dong,35.11330749837276,126.75287884382193
29200156,29200,도덕동,eup-myeon-dong,35.155186908898926,126.70146603543428
29200157,29200,송산동,eup-myeon-dong,35.16366618589082,126.72012750142548
29200158,29200,지평동,eup-myeon-dong,35.15083710401969,126.73110852347372
29200159,29200,오운동,eup-myeon-dong,35.15136154051599,126.69156704077636
29200160,29200,삼거동,eup-myeon-dong,35.15984374032598,126.67446375043806
29200161,29200,양동,eup-myeon-dong,35.15540326046353,126.6571736020671
29200162,29200,내산동,eup-myeon-dong,35.130352381102526,126.66093162660115
29200163,29200,대산동,eup-myeon-dong,35.13722215530126,126.67363923448912
29200164,29200,송학동,eup-myeon-dong,35.11563556445519,126.67627641642423
29200165,29200,신동,eup-myeon-dong,35.115567266856715,126.69438182046702
29200166,29200,삼도동,eup-myeon-dong,35.126255397329956,126.69046625287288
29200167,29200,남산동,eup-myeon-dong,35.17809605508275,126.72720837605164
29200168,29200,송치동,eup-myeon-dong,35.18032521022579,126.73441183322473
29200169,29200,산수동,eup-myeon-dong,35.186304281559416,126.74525585052842
29200170,29200,선동,eup-myeon-dong,35.19997379962402,126.74497684876937
29200171,29200,지산동,eup-myeon-dong,35.19546047818055,126.7348802485442
29200172,29200,왕동,eup-myeon-dong,35.19986536859512,126.71319086990098
29200173,29200,북산동,eup-myeon-dong,35.18067527036015,126.71153141755224
29200174,29200,명도동,eup-myeon-dong,35.181435637693404,126.69854832059704
29200175,29200,동호동,eup-myeon-dong,35.18018896229512,126.68719175699749
29200176,29200,덕림동,eup-myeon-dong,35.181455351013085,126.66827150911092
29200177,29200,양산동,eup-myeon-dong,35.19842978852389,126.68946045661008
29200178,29200,동림동,eup-myeon-dong,35.20765568483882,126.69175192484127
29200202,29200,오선동,eup-myeon-dong,35.20198105355114,126.79878579223279
30,,대전광역시,si-do,36.34166536667041,127.40316599388831
30110,30,동구,si-gun-gu,36.31737722278449,127.48666489168059
30110101,30110,원동,eup-myeon-dong,36.3272166636518,127.43416931429584
30110102,30110,인동,eup-myeon-dong,36.322603678796554,127.43823619458908
30110103,30110,효동,eup-myeon-dong,36.31592906314671,127.4407399724405
30110104,30110,천동,eup-myeon-dong,36.314160622482845,127.4455261934932
30110105,30110,가오동,eup-myeon-dong,36.30732470242701,127.4583208187158
30110106,30110,신흥동,eup-myeon-dong,36.32260987405358,127.44388245924432
30110107,30110,판암동,eup-myeon-dong,36.31257862017206,127.46406162724537
30110108,30110,삼정동,eup-myeon-dong,36.32189791313532,127.47522395901835
30110109,30110,용운동,eup-myeon-dong,36.33340083762836,127.4596308093382
30110110,30110,대동,eup-myeon-dong,36.32883002679904,127.4448331191075
30110111,30110,자양동,eup-myeon-dong,36.338362874838595,127.44891808366637
30110112,30110,신안동,eup-myeon-dong,36.329255131149466,127.43849423838694
30110113,30110,소제동,eup-myeon-dong,36.33431811260371,127.43831810136807
30110114,30110,가양동,eup-myeon-dong,36.345011457040954,127.45078543381959
30110115,30110,용전동,eup-myeon-dong,36.35413438772785,127.43449718592856
30110116,30110,성남동,eup-myeon-dong,36.34382286856851,127.43121374068652
30110117,30110,홍도동,eup-myeon-dong,36.348044374517215,127.42529461855727
30110118,30110,삼성동,eup-myeon-dong,36.338799829678294,127.42589743169191
30110119,30110,정동,eup-myeon-dong,36.33225363467685,127.43295333230864
30110120,30110,중동,eup-myeon-dong,36.33149843556481,127.429632950847
30110121,30110,추동,eup-myeon-dong,36.374604178950364,127.47254838648172
30110122,30110,비룡동,eup-myeon-dong,36.34558515641553,127.47471826401272
30110123,30110,주산동,eup-myeon-dong,36.35836786196406,127.47743955067669
30110124,30110,용계동,eup-myeon-dong,36.372275762103186,127.48777116990868
30110125,30110,마산동,eup-myeon-dong,36.388995823446166,127.49046777371852
30110126,30110,효평동,eup-myeon-dong,36.3960976653497,127.46918257418284
30110127,30110,직동,eup-myeon-dong,36.41638689224048,127.48755438540272
30110128,30110,세천동,eup-myeon-dong,36.32443426447572,127.49113580127926
30110129,30110,신상동,eup-myeon-dong,36.352978477331334,127.5024359975322
30110130,30110,신하동,eup-myeon-dong,36.36459338313506,127.49883146639041
30110131,30110,신촌동,eup-myeon-dong,36.37583583742327,127.51017411421545
30110132,30110,사성동,eup-myeon-dong,36.38536513617545,127.51586682944662
30110133,30110,내탑동,eup-myeon-dong,36.39941154877486,127.5138652420175
30110134,30110,오동,eup-myeon-dong,36.414273011669366,127.52458306149644
30110135,30110,주촌동,eup-myeon-dong,36.40576511986213,127.53995756394863
30110136,30110,낭월동,eup-myeon-dong,36.28718304873018,127.48064838881135
30110137,30110,대별동,eup-myeon-dong,36.282518957960235,127.45638454247953
30110138,30110,이사동,eup-myeon-dong,36.28334865422788,127.44166623539348
30110139,30110,대성동,eup-myeon-dong,36.295110093741926,127.468203169877
30110140,30110,장척동,eup-myeon-dong,36.253032444402706,127.44333852093402
30110141,30110,소호동,eup-myeon-dong,36.259830713449375,127.44726069961341
30110142,30110,구도동,eup-myeon-dong,36.26608653827669,127.47370973337108
30110143,30110,삼괴동,eup-myeon-dong,36.24753609235237,127.46750785169826
30110144,30110,상소동,eup-myeon-dong,36.22437771135742,127.45779932756943
30110145,30110,하소동,eup-myeon-dong,36.213562122336846,127.43935733862713
30140,30,중구,si-gun-gu,36.27837911687426,127.4132955106574
30140101,30140,은행동,eup-myeon-dong,36.32968155137242,127.42679491027536
30140102,30140,선화동,eup-myeon-dong,36.3315139442433,127.41958167824401
30140103,30140,목동,eup-myeon-dong,36.33295861768943,127.4088169398686
30140104,30140,중촌동,eup-myeon-dong,36.34212832492666,127.41018590225161
30140105,30140,대흥동,eup-myeon-dong,36.32305002542337,127.42492453475491
30140106,30140,문창동,eup-myeon-dong,36.317917296286836,127.43539945169994
30140107,30140,석교동,eup-myeon-dong,36.306375994505856,127.43845347897462
30140108,30140,호동,eup-myeon-dong,36.29993847307198,127.43704610615484
30140109,30140,옥계동,eup-myeon-dong,36.298504753467626,127.45286192834732
30140110,30140,대사동,eup-myeon-dong,36.31050059383384,127.42266612209585
30140111,30140,부사동,eup-myeon-dong,36.31155877595392,127.43225905399129
30140112,30140,용두동,eup-myeon-dong,36.33037679203753,127.40740695780235
30140113,30140,오류동,eup-myeon-dong,36.32639734475444,127.40615006049194
30140114,30140,태평동,eup-myeon-dong,36.32510840475403,127.3933537438653
30140115,30140,유천동,eup-myeon-dong,36.31747219875042,127.39432099061915
30140116,30140,문화동,eup-myeon-dong,36.30915041258018,127.40894862286581
30140117,30140,산성동,eup-myeon-dong,36.307042004832994,127.39045658712831
30140118,30140,사정동,eup-myeon-dong,36.29347805296035,127.39815450595862
30140119,30140,안영동,eup-myeon-dong,36.28151616526475,127.37793076906932
30140120,30140,무수동,eup-myeon-dong,36.279784604757836,127.41220810731232
30140121,30140,구완동,eup-myeon-dong,36.27748071842675,127.42782025605037
30140122,30140,침산동,eup-myeon-dong,36.27610305853341,127.39054763300561
30140123,30140,목달동,eup-myeon-dong,36.26383261295244,127.41351508683314
30140124,30140,정생동,eup-myeon-dong,36.24981615915982,127.40336763075712
30140125,30140,어남동,eup-myeon-dong,36.22206783687517,127.41362287508343
30140126,30140,금동,eup-myeon-dong,36.240848594443754,127.42738888793012
30170,30,서구,si-gun-gu,36.27755764075399,127.34182564944595
30170101,30170,복수동,eup-myeon-dong,36.30204696082767,127.37746052420593
30170102,30170,변동,eup-myeon-dong,36.32808421907984,127.37619822373813
30170103,30170,도마동,eup-myeon-dong,36.32024717204973,127.37273263319976
30170104,30170,정림동,eup-myeon-dong,36.30410108678605,127.36401045356261
30170105,30170,용문동,eup-myeon-dong,36.33886228600525,127.39536172958162
30170106,30170,탄방동,eup-myeon-dong,36.34366572025138,127.39067688222025
30170108,30170,괴정동,eup-myeon-dong,36.33811512535617,127.37983178536405
30170109,30170,가장동,eup-myeon-dong,36.331651827881075,127.38709180261695
30170110,30170,내동,eup-myeon-dong,36.334351030230835,127.37298873256428
30170111,30170,갈마동,eup-myeon-dong,36.34840941278978,127.37012845124332
30170112,30170,둔산동,eup-myeon-dong,36.35476760133685,127.38894005147853
30170113,30170,월평동,eup-myeon-dong,36.346367698076946,127.36430069609229
30170114,30170,가수원동,eup-myeon-dong,36.2973630949989,127.35398128544534
30170115,30170,도안동,eup-myeon-dong,36.318262208656705,127.34850670427181
30170116,30170,관저동,eup-myeon-dong,36.2963030194053,127.33129394123472
30170117,30170,흑석동,eup-myeon-dong,36.26596496836325,127.34533477176171
30170118,30170,매노동,eup-myeon-dong,36.24187356479494,127.33467887125457
30170119,30170,산직동,eup-myeon-dong,36.23973976684584,127.34716737929375
30170120,30170,장안동,eup-myeon-dong,36.209854406915376,127.34585352211784
30170121,30170,평촌동,eup-myeon-dong,36.23801674477417,127.31124242676698
30170122,30170,오동,eup-myeon-dong,36.21836730777346,127.3171007726242
30170123,30170,우명동,eup-myeon-dong,36.23890154959445,127.29137404276366
30170124,30170,원정동,eup-myeon-dong,36.25491117454335,127.29832024872815
30170125,30170,용촌동,eup-myeon-dong,36.252220865969626,127.31830125032849
30170126,30170,봉곡동,eup-myeon-dong,36.26906094208772,127.3219297432208
30170127,30170,괴곡동,eup-myeon-dong,36.28295260667722,127.35214816316206
30170128,30170,만년동,eup-myeon-dong,36.36837557865158,127.38224314631015
30200,30,유성구,si-gun-gu,36.38219703247202,127.3334588983017
30200101,30200,원내동,eup-myeon-dong,36.29783682636588,127.32018548658749
30200102,30200,교촌동,eup-myeon-dong,36.30668182818684,127.31089715682106
30200103,30200,대정동,eup-myeon-dong,36.316058965642775,127.31626886956553
30200104,30200,용계동,eup-myeon-dong,36.325892099887625,127.32408254319262
30200105,30200,학하동,eup-myeon-dong,36.335232650369974,127.31492562716443
30200106,30200,계산동,eup-myeon-dong,36.33400355304799,127.2958201944075
30200107,30200,성북동,eup-myeon-dong,36.30901448306385,127.28805976220973
30200108,30200,세동,eup-myeon-dong,36.30301084719399,127.27290262961236
30200109,30200,송정동,eup-myeon-dong,36.288786336669666,127.259795297187
30200110,30200,방동,eup-myeon-dong,36.2794426011784,127.29107055020563
30200111,30200,봉명동,eup-myeon-dong,36.35282084001906,127.34780280835523
30200112,30200,구암동,eup-myeon-dong,36.35632783057258,127.32119840473075
30200113,30200,덕명동,eup-myeon-dong,36.34533178646799,127.28855015325982
30200114,30200,원신흥동,eup-myeon-dong,36.33962729234,127.3430725647437
30200115,30200,상대동,eup-myeon-dong,36.34059387471814,127.33282178700381
30200116,30200,복용동,eup-myeon-dong,36.34151881728255,127.31832179049204
30200117,30200,장대동,eup-myeon-dong,36.36223194808916,127.3308742309778
30200118,30200,갑동,eup-myeon-dong,36.36593511498191,127.28858406159708
30200119,30200,노은동,eup-myeon-dong,36.36907182165871,127.31881025247483
30200120,30200,지족동,eup-myeon-dong,36.38150170234273,127.30187734707815
30200121,30200,죽동,eup-myeon-dong,36.37552040075962,127.33191077029414
30200122,30200,궁동,eup-myeon-dong,36.36867531435761,127.34624460049625
30200123,30200,어은동,eup-myeon-dong,36.37050766651022,127.35696358400838
30200124,30200,구성동,eup-myeon-dong,36.3699769164847,127.36835534073296
30200125,30200,신성동,eup-myeon-dong,36.38384811354627,127.34959673524311
30200126,30200,가정동,eup-myeon-dong,36.38148252221089,127.36848706826939
30200127,30200,도룡동,eup-myeon-dong,36.38238609569459,127.38426925936065
30200128,30200,장동,eup-myeon-dong,36.39513759129819,127.36131037181192
30200129,30200,방현동,eup-myeon-dong,36.41115408153723,127.36645979453343
30200130,30200,화암동,eup-myeon-dong,36.40459394311115,127.37706966933429
30200131,30200,덕진동,eup-myeon-dong,36.4249309290717,127.36614794763577
30200132,30200,하기동,eup-myeon-dong,36.39034075329819,127.33161845760709
30200133,30200,추목동,eup-myeon-dong,36.41939661377193,127.34310086458498
30200134,30200,자운동,eup-myeon-dong,36.40151573425017,127.34606816793062
30200135,30200,신봉동,eup-myeon-dong,36.40839871817893,127.33426974307764
30200136,30200,수남동,eup-myeon-dong,36.416049711424684,127.3148247644867
30200137,30200,안산동,eup-myeon-dong,36.40992444968582,127.2946040656973
30200138,30200,외삼동,eup-myeon-dong,36.40216197580188,127.31003695118099
30200139,30200,반석동,eup-myeon-dong,36.394256054711235,127.29926685839568
30200140,30200,문지동,eup-myeon-dong,36.391875199635805,127.3958791014798
30200141,30200,전민동,eup-myeon-dong,36.40359787327463,127.39880304331325
30200142,30200,원촌동,eup-myeon-dong,36.38188643159624,127.39870820595083
30200143,30200,탑립동,eup-myeon-dong,36.41765018772064,127.40658528183985
30200144,30200,용산동,eup-myeon-dong,36.42042980666948,127.39783252859428
30200145,30200,봉산동,eup-myeon-dong,36.44601486412794,127.38566498099557
30200146,30200,관평동,eup-myeon-dong,36.42225323074163,127.38945524636028
30200147,30200,송강동,eup-myeon-dong,36.42962703381701,127.38033012782367
30200148,30200,금고동,eup-myeon-dong,36.466535497111,127.38607909167176
30200149,30200,대동,eup-myeon-dong,36.48067448198081,127.39293602216335
30200150,30200,금탄동,eup-myeon-dong,36.48939231504065,127.38350939372856
30200151,30200,신동,eup-myeon-dong,36.47599075958256,127.37021399949757
30200152,30200,둔곡동,eup-myeon-dong,36.459583973839415,127.36553576332572
30200153,30200,구룡동,eup-myeon-dong,36.441510935319776,127.35788608567111
30230,30,대덕구,si-gun-gu,36.40906850879915,127.4468866176249
30230101,30230,오정동,eup-myeon-dong,36.35208527335705,127.41452675503812
30230102,30230,대화동,eup-myeon-dong,36.36963019918763,127.40690095350777
30230103,30230,읍내동,eup-myeon-dong,36.37772583138256,127.42518678299042
30230104,30230,연축동,eup-myeon-dong,36.39130274709626,127.4290829211566
30230105,30230,신대동,eup-myeon-dong,36.39342594574754,127.41751447671805
30230106,30230,와동,eup-myeon-dong,36.40778732816698,127.42687035711015
30230107,30230,송촌동,eup-myeon-dong,36.363259484169916,127.44256989144873
30230108,30230,법동,eup-myeon-dong,36.37421168417969,127.43649182723252
30230109,30230,중리동,eup-myeon-dong,36.361703668676526,127.42741905199601
30230110,30230,비래동,eup-myeon-dong,36.36494451427921,127.45450245815763
30230111,30230,석봉동,eup-myeon-dong,36.44941321493134,127.42084956590344
30230112,30230,목상동,eup-myeon-dong,36.446036082446206,127.41401341327759
30230113,30230,문평동,eup-myeon-dong,36.446740162442396,127.40117304295225
30230114,30230,신일동,eup-myeon-dong,36.43628731317963,127.40573171639954
30230115,30230,덕암동,eup-myeon-dong,36.44007437332221,127.42187765781873
30230116,30230,상서동,eup-myeon-dong,36.42421130746716,127.4241869732405
30230117,30230,평촌동,eup-myeon-dong,36.4313805806037,127.43359477189571
30230118,30230,장동,eup-myeon-dong,36.402891645316615,127.44486270676617
30230119,30230,용호동,eup-myeon-dong,36.43458325226913,127.45019398452396
30230120,30230,이현동,eup-myeon-dong,36.413159533399465,127.4631288378639
30230121,30230,갈전동,eup-myeon-dong,36.42764826960263,127.46859873501873
30230122,30230,부수동,eup-myeon-dong,36.44005741353083,127.47868083827936
30230123,30230,황호동,eup-myeon-dong,36.44629394718866,127.49284091398226
30230124,30230,삼정동,eup-myeon-dong,36.44295840896926,127.4650787734373
30230125,30230,미호동,eup-myeon-dong,36.46145877972624,127.47355830056199
30230126,30230,신탄진동,eup-myeon-dong,36.4474651417531,127.43608285815947
31,,울산광역시,si-do,35.52712304432592,129.21752384385877
31110,31,중구,si-gun-gu,35.572007537220784,129.30314898652557
31110101,31110,학성동,eup-myeon-dong,35.55519366958147,129.334337231943
31110102,31110,학산동,eup-myeon-dong,35.55554516997057,129.3276142473763
31110103,31110,복산동,eup-myeon-dong,35.5647788025596,129.32932447798566
31110104,31110,북정동,eup-myeon-dong,35.55986800408155,129.32128237455635
31110105,31110,옥교동,eup-myeon-dong,35.553670026100725,129.3264597766644
31110106,31110,성남동,eup-myeon-dong,35.553666329013424,129.31527549985356
31110107,31110,교동,eup-myeon-dong,35.56299333302014,129.3161466615117
31110108,31110,우정동,eup-myeon-dong,35.56299600958817,129.31075653077346
31110109,31110,성안동,eup-myeon-dong,35.578072482599104,129.30954631563225
31110110,31110,유곡동,eup-myeon-dong,35.56758054969026,129.29394737032493
31110111,31110,태화동,eup-myeon-dong,35.55403973561402,129.2922478385625
31110112,31110,다운동,eup-myeon-dong,35.57180773945312,129.26858822886248
31110113,31110,동동,eup-myeon-dong,35.57836759270201,129.34906536706012
31110114,31110,서동,eup-myeon-dong,35.57873428734644,129.34113413270583
31110115,31110,남외동,eup-myeon-dong,35.56823119671526,129.3461734552604
31110116,31110,장현동,eup-myeon-dong,35.59134816318887,129.33552499722362
31110117,31110,약사동,eup-myeon-dong,35.580804635729265,129.33070153460443
31110118,31110,반구동,eup-myeon-dong,35.558456955251366,129.34411078175071
31140,31,남구,si-gun-gu,35.503756044380125,129.31385561875848
31140101,31140,무거동,eup-myeon-dong,35.54483023773537,129.26562639461912
31140102,31140,옥동,eup-myeon-dong,35.53123458530632,129.27937209264238
31140103,31140,두왕동,eup-myeon-dong,35.50824160223702,129.29672673805774
31140104,31140,신정동,eup-myeon-dong,35.535298937083084,129.308560972372
31140105,31140,달동,eup-myeon-dong,35.53857003376859,129.32711968668198
31140106,31140,삼산동,eup-myeon-dong,35.54162418784567,129.34321799855212
31140107,31140,여천동,eup-myeon-dong,35.52482797290014,129.35897714648416
31140108,31140,야음동,eup-myeon-dong,35.524228098070935,129.32844461409132
31140109,31140,선암동,eup-myeon-dong,35.5133524098174,129.32699567148848
31140110,31140,상개동,eup-myeon-dong,35.500385964252125,129.3189171885022
31140111,31140,부곡동,eup-myeon-dong,35.49840757323946,129.33519495472896
31140112,31140,고사동,eup-myeon-dong,35.50021381076857,129.35760683391914
31140113,31140,성암동,eup-myeon-dong,35.48189612284532,129.3421894249713
31140114,31140,황성동,eup-myeon-dong,35.46267703336737,129.36887134544565
31140115,31140,용연동,eup-myeon-dong,35.48206069854568,129.36331265741697
31140116,31140,남화동,eup-myeon-dong,35.474682395660835,129.37889582800403
